0,0,0,0
0.472656,0.539583,0.145313,0.0875
0.0726563,0.929167,0.145313,0.133333
0.474219,0.546875,0.145313,0.10625
0.474219,0.544792,0.145313,0.10625
0.473437,0.542708,0.146875,0.102083
0.472656,0.542708,0.145313,0.102083
0.473437,0.54375,0.14375,0.104167
0.474219,0.54375,0.145313,0.104167
0.0710938,0.927083,0.129688,0.141667
0.475,0.542708,0.14375,0.102083
0.474219,0.542708,0.145313,0.102083
0.0710938,0.929167,0.129688,0.1375
0.473437,0.542708,0.146875,0.102083
0.0710938,0.929167,0.129688,0.1375
0.473437,0.542708,0.14375,0.102083
0.473437,0.542708,0.146875,0.102083
0.473437,0.54375,0.146875,0.104167
0.474219,0.542708,0.145313,0.102083
0.474219,0.544792,0.145313,0.10625
0.473437,0.54375,0.14375,0.104167
0.474219,0.54375,0.142188,0.104167
0.0703125,0.929167,0.13125,0.1375
0.474219,0.542708,0.145313,0.102083
0.474219,0.54375,0.145313,0.104167
0.474219,0.542708,0.145313,0.102083
0.472656,0.54375,0.145313,0.104167
0.071875,0.930208,0.13125,0.139583
0.473437,0.542708,0.14375,0.102083
0.473437,0.54375,0.146875,0.104167
0.473437,0.54375,0.14375,0.104167
0.474219,0.54375,0.142188,0.104167
0.473437,0.541667,0.14375,0.1
0.473437,0.542708,0.14375,0.102083
0.474219,0.54375,0.145313,0.104167
0.0710938,0.928125,0.132812,0.139583
0.475,0.544792,0.14375,0.10625
0.472656,0.54375,0.145313,0.104167
0.0710938,0.929167,0.132812,0.1375
0.473437,0.541667,0.146875,0.104167
0.474219,0.542708,0.145313,0.102083
0.473437,0.54375,0.14375,0.104167
0.474219,0.54375,0.142188,0.104167
0.473437,0.541667,0.146875,0.1
0.473437,0.542708,0.146875,0.102083
0.473437,0.542708,0.146875,0.102083
0.474219,0.542708,0.145313,0.102083
0.0710938,0.929167,0.129688,0.141667
0.473437,0.54375,0.14375,0.104167
0.473437,0.544792,0.14375,0.10625
0.473437,0.54375,0.14375,0.104167
0.475,0.54375,0.146875,0.104167
0.472656,0.539583,0.145313,0.1
0.471875,0.5375,0.146875,0.0958333
0.471094,0.528125,0.148438,0.0979167
0.0953125,0.88125,0.165625,0.204167
0.471094,0.50625,0.148438,0.0833333
0.470313,0.503125,0.15,0.08125
0.46875,0.495833,0.140625,0.075
0.467969,0.492708,0.142188,0.08125
0.4625,0.490625,0.13125,0.0854167
0.464063,0.478125,0.134375,0.0895833
0.464844,0.475,0.132812,0.0875
0.463281,0.475,0.132812,0.0916667
0.464063,0.475,0.13125,0.0875
0.463281,0.475,0.132812,0.0875
0.463281,0.475,0.132812,0.0875
0.463281,0.476042,0.132812,0.0895833
0.4625,0.476042,0.13125,0.0895833
0.464063,0.475,0.13125,0.0875
0.463281,0.476042,0.132812,0.0895833
0.230469,0.934375,0.0890625,0.05625
0.464063,0.476042,0.134375,0.0895833
0.463281,0.476042,0.129688,0.0895833
0.4625,0.475,0.13125,0.0875
0.460938,0.472917,0.13125,0.0833333
0.457812,0.46875,0.140625,0.075
0.458594,0.45625,0.139062,0.0666667
0.455469,0.45,0.139062,0.0666667
0.457812,0.442708,0.13125,0.0645833
0.457812,0.442708,0.13125,0.06875
0.457812,0.441667,0.134375,0.0666667
0.457031,0.442708,0.132812,0.0645833
0.457812,0.441667,0.134375,0.0625
0.457031,0.442708,0.132812,0.0645833
0.457812,0.442708,0.13125,0.0645833
0.457812,0.442708,0.134375,0.06875
0.455469,0.447917,0.132812,0.0708333
0.458594,0.444792,0.132812,0.0645833
0.455469,0.447917,0.132812,0.0666667
0.455469,0.447917,0.132812,0.0666667
0.455469,0.447917,0.132812,0.0708333
0.455469,0.447917,0.132812,0.0708333
0.454688,0.446875,0.134375,0.06875
0.45625,0.447917,0.134375,0.0708333
0.45625,0.447917,0.134375,0.0708333
0.455469,0.447917,0.132812,0.0708333
0.455469,0.447917,0.132812,0.0708333
0.455469,0.447917,0.132812,0.0666667
0.455469,0.448958,0.132812,0.06875
0.45625,0.447917,0.134375,0.0708333
0.455469,0.447917,0.132812,0.0666667
0.455469,0.447917,0.132812,0.0708333
0.45625,0.448958,0.13125,0.06875
0.457812,0.444792,0.13125,0.06875
0.455469,0.446875,0.132812,0.06875
0.455469,0.447917,0.135937,0.0666667
0.45625,0.447917,0.134375,0.0666667
0.454688,0.447917,0.134375,0.0666667
0.455469,0.447917,0.132812,0.0708333
0.457812,0.444792,0.13125,0.06875
0.455469,0.448958,0.132812,0.06875
0.455469,0.448958,0.132812,0.06875
0.454688,0.45,0.128125,0.0666667
0.453906,0.45,0.129688,0.0708333
0.455469,0.453125,0.129688,0.06875
0.453906,0.451042,0.129688,0.06875
0.453125,0.451042,0.128125,0.06875
0.45625,0.445833,0.125,0.0666667
0.453906,0.451042,0.129688,0.06875
0.453906,0.45,0.129688,0.0708333
0.453906,0.45,0.129688,0.0708333
0.455469,0.445833,0.126563,0.0666667
0.45625,0.445833,0.125,0.0666667
0.453906,0.45,0.126563,0.0708333
0.455469,0.444792,0.126563,0.0645833
0.453906,0.45,0.126563,0.0708333
0.455469,0.445833,0.126563,0.0666667
0.454688,0.451042,0.128125,0.06875
0.453906,0.45,0.129688,0.0666667
0.454688,0.45,0.128125,0.0666667
0.45625,0.446875,0.125,0.0604167
0.453906,0.452083,0.129688,0.0666667
0.453906,0.452083,0.129688,0.0666667
0.453906,0.452083,0.129688,0.0666667
0.453906,0.452083,0.129688,0.0666667
0.453125,0.448958,0.115625,0.0854167
0.453906,0.45,0.114063,0.0833333
0.457812,0.44375,0.121875,0.0708333
0.457031,0.44375,0.123438,0.0666667
0.457031,0.446875,0.120312,0.0729167
0.45625,0.444792,0.11875,0.0729167
0.457812,0.445833,0.11875,0.0708333
0.457031,0.445833,0.123438,0.0708333
0.458594,0.442708,0.129688,0.0729167
0.458594,0.444792,0.126563,0.0770833
0.458594,0.44375,0.126563,0.075
0.458594,0.44375,0.129688,0.0708333
0.458594,0.44375,0.126563,0.075
0.458594,0.442708,0.126563,0.0770833
0.458594,0.44375,0.129688,0.075
0.458594,0.44375,0.126563,0.075
0.459375,0.44375,0.128125,0.075
0.457812,0.44375,0.128125,0.075
0.458594,0.44375,0.126563,0.075
0.459375,0.444792,0.125,0.0770833
0.458594,0.44375,0.129688,0.075
0.458594,0.442708,0.126563,0.0729167
0.458594,0.44375,0.129688,0.075
0.458594,0.444792,0.126563,0.0729167
0.458594,0.44375,0.126563,0.0708333
0.458594,0.445833,0.126563,0.0708333
0.457031,0.446875,0.120312,0.0729167
0.45625,0.445833,0.115625,0.0708333
0.455469,0.447917,0.114063,0.0666667
0.457031,0.445833,0.114063,0.0708333
0.457031,0.445833,0.120312,0.0708333
0.457031,0.445833,0.117188,0.0708333
0.457031,0.44375,0.120312,0.075
0.457812,0.444792,0.125,0.0729167
0.458594,0.44375,0.126563,0.0708333
0.457812,0.441667,0.128125,0.075
0.458594,0.442708,0.126563,0.0729167
0.460156,0.45,0.132812,0.0666667
0.459375,0.458333,0.13125,0.0708333
0.461719,0.469792,0.135937,0.09375
0.464844,0.473958,0.135937,0.09375
0.467969,0.489583,0.132812,0.0958333
0.46875,0.498958,0.140625,0.0895833
0.471875,0.516667,0.14375,0.108333
0.473437,0.536458,0.146875,0.10625
0.474219,0.544792,0.145313,0.114583
0.475781,0.557292,0.145313,0.114583
0.484375,0.578125,0.1625,0.127083
0.485938,0.602083,0.15625,0.1375
0.296875,0.665625,0.071875,0.04375
0.483594,0.623958,0.167187,0.127083
0.289844,0.6875,0.0703125,0.0458333
0.489062,0.647917,0.184375,0.154167
0.491406,0.670833,0.173438,0.1625
0.488281,0.689583,0.176563,0.15
0.490625,0.727083,0.1875,0.175
0.266406,0.802083,0.0921875,0.0541667
0.492969,0.746875,0.192188,0.177083
0.494531,0.780208,0.204688,0.202083
0.496094,0.816667,0.207813,0.225
0.502344,0.853125,0.220313,0.222917
0.503906,0.884375,0.229687,0.23125
0.507812,0.902083,0.234375,0.195833
0.510156,0.921875,0.264062,0.15625
0.511719,0.944792,0.264062,0.110417
0.507812,0.96875,0.29375,0.0625
0.664062,0.925,0.046875,0.05
0.689062,0.947917,0.109375,0.104167
0.41875,0.892708,0.040625,0.0770833
0.45625,0.421875,0.125,0.05625
0.453906,0.426042,0.117188,0.0645833
0.454688,0.428125,0.125,0.06875
0.453906,0.426042,0.126563,0.0645833
0.127344,0.389583,0.129688,0.0583333
0.127344,0.389583,0.129688,0.0583333
0.127344,0.389583,0.129688,0.0583333
0.126563,0.389583,0.13125,0.0541667
0.128125,0.388542,0.128125,0.0604167
0.127344,0.389583,0.132812,0.0583333
0.128125,0.388542,0.134375,0.0520833
0.307031,0.370833,0.114063,0.0583333
0.410156,0.353125,0.107813,0.0604167
0.410937,0.363542,0.115625,0.0604167
0.409375,0.359375,0.1125,0.05625
0.417188,0.35625,0.115625,0.0625
0.441406,0.352083,0.117188,0.0583333
0.435156,0.353125,0.107813,0.05625
0.435156,0.35625,0.110937,0.0583333
0.317969,0.580208,0.0453125,0.0354167
0.435937,0.355208,0.109375,0.05625
0.435156,0.355208,0.110937,0.0604167
0.435937,0.355208,0.109375,0.0604167
0.435937,0.355208,0.1125,0.0604167
0.435937,0.35625,0.109375,0.0625
0.439844,0.354167,0.117188,0.0625
0.440625,0.354167,0.1125,0.0583333
0.440625,0.353125,0.11875,0.0604167
0.439844,0.354167,0.117188,0.0625
0.441406,0.353125,0.117188,0.0604167
0.320312,0.579167,0.046875,0.0375
0.441406,0.355208,0.117188,0.0604167
0.440625,0.354167,0.115625,0.0583333
0.602344,0.84375,0.217187,0.225
0.321094,0.579167,0.0453125,0.0375
0.320312,0.579167,0.046875,0.0375
0.441406,0.354167,0.114063,0.0625
0.441406,0.354167,0.114063,0.0583333
0.440625,0.355208,0.109375,0.0604167
0.440625,0.355208,0.1125,0.0604167
0.440625,0.354167,0.1125,0.0625
0.440625,0.354167,0.115625,0.0625
0.442187,0.354167,0.115625,0.0625
0.441406,0.353125,0.114063,0.0604167
0.441406,0.355208,0.114063,0.0604167
0.440625,0.354167,0.115625,0.0625
0.441406,0.354167,0.114063,0.0625
0.441406,0.354167,0.114063,0.0583333
0.441406,0.354167,0.110937,0.0583333
0.441406,0.354167,0.110937,0.0583333
0.442187,0.354167,0.1125,0.0583333
0.440625,0.354167,0.109375,0.0625
0.445312,0.355208,0.1125,0.05625
0.441406,0.355208,0.107813,0.05625
0.441406,0.35625,0.110937,0.0583333
0.441406,0.355208,0.114063,0.0604167
0.440625,0.354167,0.1125,0.0583333
0.439844,0.354167,0.114063,0.0625
0.439844,0.355208,0.114063,0.0604167
0.441406,0.355208,0.114063,0.0604167
0.442187,0.354167,0.115625,0.0583333
0.442187,0.353125,0.115625,0.05625
0.441406,0.354167,0.114063,0.0625
0.442187,0.355208,0.1125,0.0604167
0.441406,0.355208,0.110937,0.0604167
0.442187,0.355208,0.1125,0.0604167
0.441406,0.354167,0.117188,0.0583333
0.440625,0.355208,0.115625,0.0604167
0.440625,0.354167,0.1125,0.0583333
0.441406,0.355208,0.110937,0.0604167
0.440625,0.353125,0.1125,0.0604167
0.440625,0.354167,0.11875,0.0583333
0.441406,0.355208,0.114063,0.0604167
0.442187,0.354167,0.115625,0.0625
0.442187,0.355208,0.1125,0.0645833
0.442969,0.355208,0.107813,0.05625
0.441406,0.354167,0.110937,0.0541667
0.44375,0.35625,0.1125,0.0583333
0.442969,0.354167,0.110937,0.0541667
0.44375,0.354167,0.1125,0.0583333
0.441406,0.355208,0.114063,0.0604167
0.441406,0.354167,0.114063,0.0625
0.441406,0.355208,0.120312,0.05625
0.440625,0.354167,0.115625,0.0583333
0.442187,0.355208,0.115625,0.05625
0.439844,0.35625,0.107813,0.0583333
0.320312,0.579167,0.046875,0.0333333
0.321094,0.580208,0.0484375,0.0354167
0.441406,0.355208,0.114063,0.0645833
0.441406,0.35625,0.110937,0.0625
0.441406,0.354167,0.110937,0.0583333
0.442187,0.354167,0.115625,0.0625
0.442187,0.355208,0.1125,0.0604167
0.440625,0.354167,0.1125,0.0625
0.441406,0.355208,0.110937,0.0604167
0.440625,0.355208,0.1125,0.0604167
0.441406,0.354167,0.114063,0.0583333
0.441406,0.355208,0.114063,0.0604167
0.441406,0.354167,0.114063,0.0583333
0.440625,0.354167,0.1125,0.0625
0.440625,0.354167,0.1125,0.0625
0.44375,0.35625,0.109375,0.05
0.441406,0.355208,0.110937,0.0604167
0.441406,0.354167,0.114063,0.0583333
0.441406,0.355208,0.114063,0.0604167
0.441406,0.355208,0.114063,0.0604167
0.441406,0.355208,0.114063,0.05625
0.441406,0.354167,0.110937,0.0583333
0.442187,0.355208,0.11875,0.0604167
0.442187,0.354167,0.115625,0.0583333
0.441406,0.355208,0.110937,0.0604167
0.442187,0.355208,0.109375,0.0520833
0.446875,0.35625,0.109375,0.0583333
0.963281,0.890625,0.0734375,0.0729167
0.958594,0.895833,0.0828125,0.075
0.958594,0.896875,0.0828125,0.0770833
0.9625,0.90625,0.075,0.075
0.440625,0.355208,0.121875,0.0645833
0.441406,0.354167,0.120312,0.0625
0.432813,0.35625,0.13125,0.0625
0.439844,0.355208,0.123438,0.0645833
0.974219,0.969792,0.0515625,0.0604167
0.440625,0.35625,0.1125,0.0666667
0.442187,0.35625,0.109375,0.0625
0.441406,0.35625,0.117188,0.0666667
0.442187,0.357292,0.115625,0.06875
0.441406,0.355208,0.120312,0.0645833
0.441406,0.355208,0.117188,0.0645833
0.441406,0.355208,0.117188,0.0604167
0.441406,0.354167,0.117188,0.0625
0.440625,0.355208,0.115625,0.0645833
0.440625,0.35625,0.115625,0.0625
0.441406,0.355208,0.117188,0.0645833
0.441406,0.355208,0.117188,0.0645833
0.441406,0.355208,0.117188,0.0645833
0.442187,0.355208,0.115625,0.0645833
0.440625,0.355208,0.115625,0.0645833
0.441406,0.354167,0.117188,0.0625
0.441406,0.355208,0.117188,0.0645833
0.442187,0.355208,0.115625,0.0645833
0.440625,0.35625,0.115625,0.0625
0.441406,0.355208,0.117188,0.0645833
0.441406,0.355208,0.117188,0.0645833
0.440625,0.355208,0.11875,0.0645833
0.442187,0.355208,0.11875,0.0604167
0.441406,0.355208,0.117188,0.0645833
0.441406,0.354167,0.117188,0.0625
0.441406,0.355208,0.117188,0.0645833
0.441406,0.35625,0.120312,0.0625
0.441406,0.355208,0.120312,0.0645833
0.441406,0.355208,0.117188,0.0604167
0.442187,0.355208,0.115625,0.0645833
0.440625,0.35625,0.115625,0.0625
0.441406,0.355208,0.117188,0.0645833
0.441406,0.355208,0.117188,0.0604167
0.441406,0.355208,0.117188,0.0645833
0.442187,0.355208,0.11875,0.0645833
0.441406,0.355208,0.117188,0.0645833
0.440625,0.354167,0.115625,0.0625
0.441406,0.355208,0.117188,0.0645833
0.440625,0.354167,0.115625,0.0625
0.441406,0.355208,0.117188,0.0645833
0.441406,0.355208,0.117188,0.0645833
0.440625,0.355208,0.11875,0.0604167
0.440625,0.354167,0.11875,0.0625
0.441406,0.354167,0.117188,0.0625
0.441406,0.355208,0.117188,0.0645833
0.441406,0.354167,0.114063,0.0625
0.441406,0.354167,0.117188,0.0625
0.440625,0.355208,0.11875,0.0645833
0.442187,0.354167,0.11875,0.0625
0.441406,0.354167,0.117188,0.0625
0.441406,0.355208,0.117188,0.0645833
0.441406,0.355208,0.120312,0.0645833
0.441406,0.355208,0.117188,0.0645833
0.441406,0.35625,0.114063,0.0625
0.441406,0.355208,0.117188,0.0645833
0.440625,0.355208,0.115625,0.0645833
0.440625,0.354167,0.11875,0.0625
0.440625,0.355208,0.115625,0.0645833
0.441406,0.354167,0.117188,0.0625
0.441406,0.355208,0.117188,0.0645833
0.441406,0.355208,0.117188,0.0645833
0.441406,0.355208,0.117188,0.0645833
0.441406,0.354167,0.117188,0.0625
0.441406,0.355208,0.114063,0.0645833
0.440625,0.355208,0.115625,0.0604167
0.441406,0.354167,0.120312,0.0625
0.440625,0.35625,0.11875,0.0625
0.441406,0.355208,0.120312,0.0645833
0.441406,0.355208,0.117188,0.0645833
0.441406,0.355208,0.117188,0.0645833
0.441406,0.354167,0.117188,0.0625
0.942187,0.865625,0.1125,0.127083
0.441406,0.354167,0.120312,0.0625
0.441406,0.355208,0.117188,0.0645833
0.440625,0.355208,0.11875,0.0645833
0.441406,0.355208,0.117188,0.0645833
0.441406,0.355208,0.110937,0.0604167
0.442187,0.355208,0.11875,0.0645833
0.440625,0.355208,0.109375,0.0520833
0.441406,0.355208,0.114063,0.0645833
0.442187,0.355208,0.11875,0.0645833
0.442187,0.35625,0.115625,0.0625
0.442969,0.355208,0.110937,0.0604167
0.441406,0.35625,0.110937,0.0541667
0.442187,0.35625,0.109375,0.0583333
0.442187,0.35625,0.10625,0.0583333
0.442187,0.355208,0.109375,0.0604167
0.442969,0.357292,0.114063,0.05625
0.442969,0.35625,0.114063,0.0583333
0.442187,0.35625,0.115625,0.0666667
0.441406,0.35625,0.117188,0.0625
0.441406,0.357292,0.114063,0.0645833
0.441406,0.357292,0.117188,0.0645833
0.440625,0.35625,0.115625,0.0583333
0.441406,0.35625,0.120312,0.0666667
0.439844,0.35625,0.117188,0.0625
0.440625,0.35625,0.11875,0.0666667
0.441406,0.355208,0.120312,0.0645833
0.441406,0.357292,0.117188,0.0645833
0.440625,0.357292,0.11875,0.0645833
0.441406,0.35625,0.120312,0.0666667
0.440625,0.357292,0.11875,0.0645833
0.442187,0.35625,0.11875,0.0625
0.440625,0.35625,0.11875,0.0625
0.441406,0.35625,0.120312,0.0625
0.442187,0.357292,0.121875,0.0645833
0.442969,0.357292,0.120312,0.06875
0.442187,0.357292,0.11875,0.0645833
0.442187,0.357292,0.11875,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.441406,0.358333,0.120312,0.0625
0.442187,0.357292,0.121875,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.441406,0.35625,0.123438,0.0625
0.441406,0.357292,0.120312,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.440625,0.357292,0.11875,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.441406,0.35625,0.120312,0.0625
0.442187,0.357292,0.121875,0.0645833
0.441406,0.358333,0.120312,0.0625
0.441406,0.357292,0.120312,0.0645833
0.440625,0.357292,0.121875,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.442187,0.357292,0.11875,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.442187,0.357292,0.121875,0.0604167
0.442187,0.357292,0.121875,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.442187,0.358333,0.121875,0.0625
0.441406,0.357292,0.123438,0.0645833
0.442187,0.357292,0.11875,0.0645833
0.442969,0.357292,0.120312,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.440625,0.357292,0.11875,0.0645833
0.440625,0.357292,0.121875,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.441406,0.357292,0.123438,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.440625,0.357292,0.121875,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.442969,0.35625,0.123438,0.0625
0.442187,0.357292,0.121875,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.441406,0.35625,0.120312,0.0625
0.442187,0.357292,0.121875,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.442187,0.357292,0.11875,0.0645833
0.442969,0.357292,0.120312,0.0645833
0.442187,0.358333,0.121875,0.0625
0.442187,0.357292,0.121875,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.442187,0.358333,0.121875,0.0625
0.441406,0.357292,0.120312,0.0645833
0.440625,0.357292,0.121875,0.0645833
0.442969,0.358333,0.120312,0.0625
0.440625,0.357292,0.121875,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.441406,0.35625,0.123438,0.0625
0.442187,0.357292,0.11875,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.441406,0.357292,0.120312,0.0604167
0.441406,0.357292,0.120312,0.0645833
0.441406,0.357292,0.123438,0.0645833
0.440625,0.357292,0.121875,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.442187,0.357292,0.11875,0.0645833
0.442187,0.357292,0.121875,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.442969,0.357292,0.120312,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.440625,0.357292,0.11875,0.0645833
0.441406,0.35625,0.117188,0.0625
0.441406,0.35625,0.120312,0.0625
0.440625,0.35625,0.11875,0.0625
0.441406,0.357292,0.117188,0.0645833
0.442187,0.35625,0.11875,0.0625
0.442187,0.35625,0.11875,0.0625
0.441406,0.357292,0.117188,0.0645833
0.440625,0.35625,0.115625,0.0625
0.440625,0.35625,0.11875,0.0625
0.440625,0.357292,0.115625,0.0645833
0.441406,0.35625,0.117188,0.0666667
0.441406,0.357292,0.117188,0.0645833
0.440625,0.357292,0.115625,0.0645833
0.440625,0.357292,0.115625,0.0645833
0.441406,0.35625,0.120312,0.0625
0.441406,0.357292,0.120312,0.0645833
0.441406,0.35625,0.117188,0.0625
0.440625,0.357292,0.11875,0.0645833
0.440625,0.35625,0.11875,0.0625
0.439844,0.35625,0.117188,0.0625
0.441406,0.357292,0.117188,0.0645833
0.440625,0.35625,0.11875,0.0625
0.441406,0.35625,0.120312,0.0625
0.441406,0.357292,0.117188,0.0645833
0.441406,0.357292,0.117188,0.0645833
0.442187,0.35625,0.11875,0.0625
0.442187,0.357292,0.11875,0.0645833
0.441406,0.358333,0.120312,0.0666667
0.440625,0.357292,0.11875,0.0645833
0.442187,0.35625,0.11875,0.0625
0.441406,0.357292,0.120312,0.0645833
0.441406,0.357292,0.117188,0.0645833
0.441406,0.357292,0.120312,0.0645833
0.440625,0.35625,0.115625,0.0625
0.458594,0.355208,0.114063,0.0604167
0.469531,0.35625,0.114063,0.0625
0.469531,0.351042,0.120312,0.0604167
0.467187,0.354167,0.11875,0.0625
0.471875,0.363542,0.121875,0.0645833
0.471094,0.371875,0.110937,0.06875
0.472656,0.383333,0.123438,0.0583333
0.477344,0.390625,0.123438,0.0604167
0.475,0.403125,0.121875,0.08125
0.479688,0.409375,0.128125,0.0645833
0.483594,0.426042,0.132812,0.06875
0.482812,0.43125,0.1375,0.0666667
0.484375,0.442708,0.140625,0.0729167
0.489844,0.459375,0.139062,0.0729167
0.494531,0.46875,0.145313,0.0791667
0.496094,0.486458,0.151562,0.0895833
0.496875,0.492708,0.14375,0.0854167
0.502344,0.5,0.148438,0.0833333
0.504687,0.525,0.15,0.104167
0.510938,0.5375,0.153125,0.1
0.510938,0.554167,0.15,0.108333
0.5125,0.559375,0.153125,0.102083
0.517187,0.58125,0.1625,0.125
0.521875,0.601042,0.1625,0.127083
0.521875,0.615625,0.16875,0.127083
0.342187,0.673958,0.0625,0.0395833
0.526563,0.633333,0.178125,0.133333
0.528125,0.65625,0.184375,0.158333
0.535937,0.676042,0.18125,0.164583
0.534375,0.704167,0.184375,0.179167
0.54375,0.735417,0.203125,0.183333
0.542188,0.766667,0.203125,0.2
0.549219,0.795833,0.226562,0.204167
0.554688,0.842708,0.221875,0.239583
0.560156,0.872917,0.242188,0.229167
0.570312,0.897917,0.228125,0.204167
0.574219,0.914583,0.254687,0.170833
0.578906,0.936458,0.273438,0.127083
0.58125,0.958333,0.28125,0.0833333
0.676562,0.98125,0.0375,0.0291667
